-3,3,112,[25, 25],[25, 25],[20, 25],[24, 25],[19, 25],[19, 20],[19, 24],[23, 24],[18, 24],[18, 19],[18, 23],[22, 23],[22, 25],[22, 20],[17, 20],[17, 15],[17, 19],[21, 19],[16, 19],[20, 19],[20, 23],[20, 18],[20, 22],[24, 22],[24, 25],[24, 20],[24, 24],[24, 19],[24, 23],[24, 18],[24, 22],[24, 17],[24, 21],[24, 16],[19, 16],[19, 11],[14, 11],[18, 11],[18, 15],[22, 15],[22, 19],[22, 14],[22, 18],[25, 18],[25, 22],[25, 22],[20, 22],[24, 22],[19, 22],[19, 17],[19, 21],[19, 16],[14, 16],[18, 16],[18, 20],[22, 20],[17, 20],[17, 15],[12, 15],[16, 15],[11, 15],[11, 10],[11, 14],[11, 9],[6, 9],[10, 9],[10, 13],[14, 13],[14, 17],[14, 12],[14, 16],[18, 16],[13, 16],[13, 11],[8, 11],[8, 6],[8, 10],[8, 5],[3, 5],[7, 5],[2, 5],[6, 5],[6, 9],[10, 9],[5, 9],[9, 9],[9, 13],[13, 13],[13, 17],[13, 12],[13, 16],[17, 16],[12, 16],[16, 16],[16, 20],[20, 20],[15, 20],[15, 15],[15, 19],[15, 14],[10, 14],[14, 14],[9, 14],[9, 9],[9, 13],[13, 13],[8, 13],[12, 13],[7, 13],[7, 8],[2, 8],[2, 3],[-3, 3]
3,0,35,[25, 25],[25, 25],[25, 25],[25, 25],[20, 25],[24, 25],[24, 25],[24, 20],[19, 20],[19, 15],[14, 15],[14, 10],[9, 10],[13, 10],[8, 10],[12, 10],[7, 10],[7, 5],[7, 9],[11, 9],[11, 13],[11, 8],[6, 8],[6, 3],[6, 7],[6, 2],[1, 2],[5, 2],[5, 6],[9, 6],[4, 6],[4, 1],[4, 5],[8, 5],[3, 5],[3, 0]
3,-3,237,[25, 25],[25, 25],[25, 25],[25, 25],[20, 25],[24, 25],[19, 25],[19, 20],[19, 24],[19, 19],[19, 23],[23, 23],[18, 23],[18, 18],[13, 18],[13, 13],[13, 17],[13, 12],[8, 12],[12, 12],[12, 16],[16, 16],[11, 16],[15, 16],[15, 20],[19, 20],[19, 24],[19, 19],[19, 23],[19, 18],[14, 18],[18, 18],[13, 18],[13, 13],[8, 13],[12, 13],[12, 17],[16, 17],[11, 17],[11, 12],[6, 12],[10, 12],[10, 16],[10, 11],[10, 15],[14, 15],[9, 15],[9, 10],[9, 14],[9, 9],[9, 13],[13, 13],[8, 13],[12, 13],[12, 17],[12, 12],[7, 12],[7, 7],[7, 11],[11, 11],[6, 11],[10, 11],[10, 15],[10, 10],[10, 14],[14, 14],[14, 18],[18, 18],[18, 22],[22, 22],[17, 22],[17, 17],[17, 21],[21, 21],[21, 25],[25, 25],[25, 25],[25, 20],[20, 20],[24, 20],[24, 24],[24, 19],[24, 23],[25, 23],[25, 25],[25, 25],[20, 25],[24, 25],[19, 25],[19, 20],[19, 24],[23, 24],[23, 25],[23, 20],[18, 20],[18, 15],[13, 15],[13, 10],[8, 10],[12, 10],[12, 14],[16, 14],[11, 14],[15, 14],[15, 18],[19, 18],[19, 22],[23, 22],[18, 22],[22, 22],[17, 22],[21, 22],[16, 22],[16, 17],[16, 21],[20, 21],[20, 25],[24, 25],[19, 25],[23, 25],[23, 25],[23, 20],[23, 24],[23, 19],[23, 23],[23, 18],[18, 18],[18, 13],[13, 13],[17, 13],[12, 13],[12, 8],[12, 12],[16, 12],[16, 16],[20, 16],[15, 16],[19, 16],[19, 20],[19, 15],[19, 19],[19, 14],[14, 14],[18, 14],[13, 14],[13, 9],[13, 13],[13, 8],[13, 12],[17, 12],[17, 16],[21, 16],[21, 20],[25, 20],[20, 20],[24, 20],[24, 24],[25, 24],[20, 24],[24, 24],[24, 25],[24, 20],[24, 24],[24, 19],[24, 23],[24, 18],[24, 22],[25, 22],[25, 25],[25, 20],[20, 20],[24, 20],[19, 20],[23, 20],[23, 24],[25, 24],[25, 25],[25, 25],[25, 25],[25, 25],[25, 25],[25, 25],[25, 25],[25, 25],[25, 25],[25, 20],[25, 24],[25, 24],[25, 25],[25, 25],[20, 25],[24, 25],[19, 25],[23, 25],[18, 25],[22, 25],[22, 25],[22, 20],[22, 24],[25, 24],[20, 24],[24, 24],[19, 24],[23, 24],[23, 25],[25, 25],[25, 25],[25, 20],[20, 20],[24, 20],[24, 24],[24, 19],[19, 19],[23, 19],[23, 23],[25, 23],[25, 25],[25, 25],[25, 25],[25, 20],[20, 20],[24, 20],[19, 20],[19, 15],[14, 15],[14, 10],[14, 14],[14, 9],[9, 9],[9, 4],[9, 8],[9, 3],[9, 7],[9, 2],[4, 2],[8, 2],[3, 2],[3, -3]
5,-1,61,[25, 25],[25, 25],[20, 25],[20, 20],[20, 24],[24, 24],[19, 24],[19, 19],[19, 23],[19, 18],[19, 22],[23, 22],[23, 25],[23, 20],[18, 20],[18, 15],[18, 19],[22, 19],[17, 19],[17, 14],[17, 18],[17, 13],[17, 17],[21, 17],[21, 21],[25, 21],[25, 25],[25, 25],[25, 25],[25, 20],[25, 24],[25, 24],[25, 25],[25, 20],[20, 20],[20, 15],[20, 19],[20, 14],[20, 18],[20, 13],[15, 13],[19, 13],[19, 17],[23, 17],[18, 17],[22, 17],[17, 17],[17, 12],[17, 16],[17, 11],[12, 11],[12, 6],[12, 10],[12, 5],[12, 9],[16, 9],[11, 9],[11, 4],[6, 4],[10, 4],[5, 4],[5, -1]
-2,5,32,[25, 25],[25, 20],[25, 24],[25, 24],[20, 24],[24, 24],[19, 24],[23, 24],[18, 24],[22, 24],[17, 24],[17, 19],[17, 23],[17, 18],[12, 18],[12, 13],[7, 13],[11, 13],[6, 13],[10, 13],[10, 17],[14, 17],[14, 21],[14, 16],[14, 20],[14, 15],[9, 15],[13, 15],[8, 15],[8, 10],[3, 10],[3, 5],[-2, 5]
6,0,43,[25, 25],[25, 20],[20, 20],[20, 15],[15, 15],[19, 15],[19, 19],[19, 14],[14, 14],[14, 9],[9, 9],[13, 9],[8, 9],[12, 9],[7, 9],[7, 4],[7, 8],[11, 8],[11, 12],[11, 7],[11, 11],[15, 11],[10, 11],[10, 6],[10, 10],[10, 5],[10, 9],[10, 4],[5, 4],[9, 4],[4, 4],[8, 4],[8, 8],[8, 3],[8, 7],[12, 7],[7, 7],[11, 7],[11, 11],[11, 6],[6, 6],[6, 1],[6, 5],[6, 0]
3,-3,121,[25, 25],[25, 25],[20, 25],[24, 25],[24, 25],[24, 20],[19, 20],[23, 20],[18, 20],[22, 20],[17, 20],[21, 20],[21, 24],[21, 19],[21, 23],[25, 23],[25, 25],[25, 25],[20, 25],[24, 25],[19, 25],[19, 20],[14, 20],[14, 15],[14, 19],[14, 14],[14, 18],[14, 13],[9, 13],[13, 13],[13, 17],[13, 12],[13, 16],[17, 16],[17, 20],[21, 20],[16, 20],[20, 20],[20, 24],[24, 24],[19, 24],[19, 19],[19, 23],[23, 23],[23, 25],[25, 25],[20, 25],[20, 20],[20, 24],[24, 24],[19, 24],[23, 24],[18, 24],[22, 24],[17, 24],[21, 24],[21, 25],[25, 25],[20, 25],[24, 25],[19, 25],[19, 20],[14, 20],[18, 20],[18, 24],[18, 19],[18, 23],[18, 18],[18, 22],[18, 17],[18, 21],[18, 16],[13, 16],[13, 11],[13, 15],[13, 10],[13, 14],[17, 14],[17, 18],[17, 13],[17, 17],[21, 17],[16, 17],[16, 12],[16, 16],[20, 16],[20, 20],[20, 15],[20, 19],[24, 19],[24, 23],[24, 18],[19, 18],[19, 13],[14, 13],[14, 8],[14, 12],[18, 12],[13, 12],[17, 12],[12, 12],[16, 12],[16, 16],[16, 11],[11, 11],[11, 6],[11, 10],[11, 5],[6, 5],[10, 5],[5, 5],[9, 5],[9, 9],[9, 4],[9, 8],[13, 8],[13, 12],[13, 7],[8, 7],[8, 2],[3, 2],[3, -3]
2,0,15,[25, 25],[25, 20],[20, 20],[20, 15],[15, 15],[19, 15],[14, 15],[14, 10],[9, 10],[9, 5],[4, 5],[8, 5],[3, 5],[7, 5],[2, 5],[2, 0]
0,5,56,[25, 25],[25, 20],[25, 24],[25, 24],[25, 25],[25, 25],[25, 25],[25, 20],[25, 24],[25, 24],[20, 24],[24, 24],[24, 25],[24, 20],[19, 20],[23, 20],[23, 24],[25, 24],[20, 24],[24, 24],[24, 25],[24, 20],[19, 20],[23, 20],[18, 20],[22, 20],[22, 24],[25, 24],[25, 25],[25, 25],[25, 25],[25, 25],[20, 25],[20, 20],[20, 24],[20, 19],[15, 19],[19, 19],[19, 23],[23, 23],[18, 23],[22, 23],[17, 23],[17, 18],[17, 22],[21, 22],[21, 25],[21, 20],[16, 20],[16, 15],[11, 15],[11, 10],[6, 10],[6, 5],[1, 5],[5, 5],[0, 5]
5,-4,73,[25, 25],[25, 25],[20, 25],[24, 25],[24, 25],[24, 20],[19, 20],[19, 15],[14, 15],[18, 15],[18, 19],[18, 14],[18, 18],[22, 18],[22, 22],[22, 17],[22, 21],[22, 16],[17, 16],[21, 16],[21, 20],[21, 15],[21, 19],[21, 14],[16, 14],[16, 9],[16, 13],[16, 8],[16, 12],[20, 12],[15, 12],[19, 12],[19, 16],[23, 16],[18, 16],[18, 11],[18, 15],[22, 15],[17, 15],[21, 15],[21, 19],[21, 14],[16, 14],[16, 9],[11, 9],[11, 4],[6, 4],[10, 4],[10, 8],[14, 8],[14, 12],[14, 7],[14, 11],[14, 6],[14, 10],[18, 10],[18, 14],[22, 14],[17, 14],[21, 14],[21, 18],[21, 13],[16, 13],[16, 8],[11, 8],[15, 8],[15, 12],[15, 7],[10, 7],[10, 2],[10, 6],[10, 1],[5, 1],[5, -4]
